organism_name,assembly_id,genome_ftp_path,checksums_ftp_path
Brachionus rotundiformis,GCA_016802295.1_ASM1680229v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/802/295/GCA_016802295.1_ASM1680229v1/GCA_016802295.1_ASM1680229v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/802/295/GCA_016802295.1_ASM1680229v1/md5checksums.txt
Brachionus rubens,GCA_022207745.1_ASM2220774v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/207/745/GCA_022207745.1_ASM2220774v1/GCA_022207745.1_ASM2220774v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/207/745/GCA_022207745.1_ASM2220774v1/md5checksums.txt
Brachymeria lasus,GCA_040285435.1_ASM4028543v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/285/435/GCA_040285435.1_ASM4028543v1/GCA_040285435.1_ASM4028543v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/285/435/GCA_040285435.1_ASM4028543v1/md5checksums.txt
Bradysia odoriphaga,GCA_016920775.1_B2019C,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/920/775/GCA_016920775.1_B2019C/GCA_016920775.1_B2019C_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/920/775/GCA_016920775.1_B2019C/md5checksums.txt
Branchinecta lynchi,GCA_023053575.1_BRLY_1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/053/575/GCA_023053575.1_BRLY_1.1/GCA_023053575.1_BRLY_1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/053/575/GCA_023053575.1_BRLY_1.1/md5checksums.txt
Brugia malayi,GCA_000002995.5_B_malayi-4.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/995/GCA_000002995.5_B_malayi-4.0/GCA_000002995.5_B_malayi-4.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/995/GCA_000002995.5_B_malayi-4.0/md5checksums.txt
Brugia pahangi,GCA_012070555.1_ASM1207055v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/070/555/GCA_012070555.1_ASM1207055v1/GCA_012070555.1_ASM1207055v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/070/555/GCA_012070555.1_ASM1207055v1/md5checksums.txt
Brugia timori,GCA_900618025.1_B_timori_Indonesia_v1_0_4_001_upd,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/618/025/GCA_900618025.1_B_timori_Indonesia_v1_0_4_001_upd/GCA_900618025.1_B_timori_Indonesia_v1_0_4_001_upd_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/618/025/GCA_900618025.1_B_timori_Indonesia_v1_0_4_001_upd/md5checksums.txt
Bulinus truncatus,GCA_021962125.1_Btru.v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/962/125/GCA_021962125.1_Btru.v1/GCA_021962125.1_Btru.v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/962/125/GCA_021962125.1_Btru.v1/md5checksums.txt
Bullina lineata,GCA_039654405.1_ASM3965440v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/405/GCA_039654405.1_ASM3965440v1/GCA_039654405.1_ASM3965440v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/405/GCA_039654405.1_ASM3965440v1/md5checksums.txt
Bursaphelenchus mucronatus,GCA_025436335.1_Ioz_Burmu_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/436/335/GCA_025436335.1_Ioz_Burmu_1.0/GCA_025436335.1_Ioz_Burmu_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/436/335/GCA_025436335.1_Ioz_Burmu_1.0/md5checksums.txt
Bursaphelenchus xylophilus,GCA_904066235.2_BXYJv5,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/066/235/GCA_904066235.2_BXYJv5/GCA_904066235.2_BXYJv5_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/066/235/GCA_904066235.2_BXYJv5/md5checksums.txt
Caenorhabditis angaria,GCA_964213925.1_nxCaeAnga2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/213/925/GCA_964213925.1_nxCaeAnga2.1/GCA_964213925.1_nxCaeAnga2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/213/925/GCA_964213925.1_nxCaeAnga2.1/md5checksums.txt
Caenorhabditis brenneri,GCA_964036135.1_CAEBRE_CFB2252,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/135/GCA_964036135.1_CAEBRE_CFB2252/GCA_964036135.1_CAEBRE_CFB2252_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/135/GCA_964036135.1_CAEBRE_CFB2252/md5checksums.txt
Caenorhabditis briggsae,GCA_000004555.3_CB4,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/555/GCA_000004555.3_CB4/GCA_000004555.3_CB4_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/555/GCA_000004555.3_CB4/md5checksums.txt
Caenorhabditis elegans,GCA_000002985.3_WBcel235,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/985/GCA_000002985.3_WBcel235/GCA_000002985.3_WBcel235_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/985/GCA_000002985.3_WBcel235/md5checksums.txt
Caenorhabditis inopinata,GCA_003052745.1_Sp34_v7,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/052/745/GCA_003052745.1_Sp34_v7/GCA_003052745.1_Sp34_v7_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/052/745/GCA_003052745.1_Sp34_v7/md5checksums.txt
Caenorhabditis japonica,GCA_963572235.1_nxCaeJapo1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/572/235/GCA_963572235.1_nxCaeJapo1.1/GCA_963572235.1_nxCaeJapo1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/572/235/GCA_963572235.1_nxCaeJapo1.1/md5checksums.txt
Caenorhabditis macrosperma,GCA_963932285.1_nxCaeMacr1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/932/285/GCA_963932285.1_nxCaeMacr1.1/GCA_963932285.1_nxCaeMacr1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/932/285/GCA_963932285.1_nxCaeMacr1.1/md5checksums.txt
Caenorhabditis monodelphis,GCA_964197825.1_nxCaeMono1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/197/825/GCA_964197825.1_nxCaeMono1.1/GCA_964197825.1_nxCaeMono1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/197/825/GCA_964197825.1_nxCaeMono1.1/md5checksums.txt
Caenorhabditis nigoni,GCA_027920645.1_ASM2792064v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/920/645/GCA_027920645.1_ASM2792064v1/GCA_027920645.1_ASM2792064v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/920/645/GCA_027920645.1_ASM2792064v1/md5checksums.txt
Caenorhabditis remanei,GCA_010183535.1_CRPX506,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/183/535/GCA_010183535.1_CRPX506/GCA_010183535.1_CRPX506_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/183/535/GCA_010183535.1_CRPX506/md5checksums.txt
Caenorhabditis tropicalis,GCA_043792875.1_NIC58_v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/792/875/GCA_043792875.1_NIC58_v2/GCA_043792875.1_NIC58_v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/792/875/GCA_043792875.1_NIC58_v2/md5checksums.txt
Calicophoron daubneyi,GCA_964258995.1_CDAUBV1_v9,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/258/995/GCA_964258995.1_CDAUBV1_v9/GCA_964258995.1_CDAUBV1_v9_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/258/995/GCA_964258995.1_CDAUBV1_v9/md5checksums.txt
Callinectes sapidus,GCA_020233015.1_Csap_IMET_v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/233/015/GCA_020233015.1_Csap_IMET_v1/GCA_020233015.1_Csap_IMET_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/233/015/GCA_020233015.1_Csap_IMET_v1/md5checksums.txt
Calliphora vicina,GCA_958450345.1_idCalVici1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/450/345/GCA_958450345.1_idCalVici1.1/GCA_958450345.1_idCalVici1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/450/345/GCA_958450345.1_idCalVici1.1/md5checksums.txt
Camponotus fellah,GCA_030586385.1_ASM3058638v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/586/385/GCA_030586385.1_ASM3058638v1/GCA_030586385.1_ASM3058638v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/586/385/GCA_030586385.1_ASM3058638v1/md5checksums.txt
Candidula unifasciata,GCA_905116865.2_CUNI_anot_genome.v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/116/865/GCA_905116865.2_CUNI_anot_genome.v2/GCA_905116865.2_CUNI_anot_genome.v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/116/865/GCA_905116865.2_CUNI_anot_genome.v2/md5checksums.txt
Capitella teleta,GCA_000328365.1_Capca1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/365/GCA_000328365.1_Capca1/GCA_000328365.1_Capca1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/365/GCA_000328365.1_Capca1/md5checksums.txt
Caprella mutica,GCA_947561585.1_Caprella_mutica_genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/561/585/GCA_947561585.1_Caprella_mutica_genome/GCA_947561585.1_Caprella_mutica_genome_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/561/585/GCA_947561585.1_Caprella_mutica_genome/md5checksums.txt
Cardicola forsteri,GCA_025895645.1_RMIT_Cforst_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/895/645/GCA_025895645.1_RMIT_Cforst_1.0/GCA_025895645.1_RMIT_Cforst_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/895/645/GCA_025895645.1_RMIT_Cforst_1.0/md5checksums.txt
Caridina multidentata,GCA_002091895.1_Cmul_gen_Assembly01,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/091/895/GCA_002091895.1_Cmul_gen_Assembly01/GCA_002091895.1_Cmul_gen_Assembly01_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/091/895/GCA_002091895.1_Cmul_gen_Assembly01/md5checksums.txt
Carterocephalus palaemon,GCA_944567765.1_ilCarPala2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/567/765/GCA_944567765.1_ilCarPala2.1/GCA_944567765.1_ilCarPala2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/567/765/GCA_944567765.1_ilCarPala2.1/md5checksums.txt
Celastrina argiolus,GCA_905187575.2_ilCelArgi3.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/187/575/GCA_905187575.2_ilCelArgi3.2/GCA_905187575.2_ilCelArgi3.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/187/575/GCA_905187575.2_ilCelArgi3.2/md5checksums.txt
Cepaea hortensis,GCA_963921405.1_xgCepHort1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/921/405/GCA_963921405.1_xgCepHort1.1/GCA_963921405.1_xgCepHort1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/921/405/GCA_963921405.1_xgCepHort1.1/md5checksums.txt
Cepaea nemoralis,GCA_964166675.1_xgCepNemo3.hap2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/166/675/GCA_964166675.1_xgCepNemo3.hap2.1/GCA_964166675.1_xgCepNemo3.hap2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/166/675/GCA_964166675.1_xgCepNemo3.hap2.1/md5checksums.txt
Cerastoderma edule,GCA_947846245.1_V1.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/846/245/GCA_947846245.1_V1.2/GCA_947846245.1_V1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/846/245/GCA_947846245.1_V1.2/md5checksums.txt
Ceratitis capitata,GCA_000347755.4_Ccap_2.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/755/GCA_000347755.4_Ccap_2.1/GCA_000347755.4_Ccap_2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/755/GCA_000347755.4_Ccap_2.1/md5checksums.txt
Ceratozetes gracilis,GCA_034694965.1_ASM3469496v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/694/965/GCA_034694965.1_ASM3469496v1/GCA_034694965.1_ASM3469496v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/694/965/GCA_034694965.1_ASM3469496v1/md5checksums.txt
Cercopithifilaria johnstoni,GCA_916381525.1_SD210906,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/381/525/GCA_916381525.1_SD210906/GCA_916381525.1_SD210906_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/381/525/GCA_916381525.1_SD210906/md5checksums.txt
Cherax destructor,GCA_009830355.1_DU_Cdes_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/830/355/GCA_009830355.1_DU_Cdes_1.0/GCA_009830355.1_DU_Cdes_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/830/355/GCA_009830355.1_DU_Cdes_1.0/md5checksums.txt
Cherax quadricarinatus,GCA_038502225.1_ASM3850222v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/502/225/GCA_038502225.1_ASM3850222v1/GCA_038502225.1_ASM3850222v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/502/225/GCA_038502225.1_ASM3850222v1/md5checksums.txt
Chionoecetes opilio,GCA_016584305.1_ASM1658430v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/584/305/GCA_016584305.1_ASM1658430v1/GCA_016584305.1_ASM1658430v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/584/305/GCA_016584305.1_ASM1658430v1/md5checksums.txt
Chlamys rubida,GCA_032359455.1_ASM3235945v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/359/455/GCA_032359455.1_ASM3235945v1/GCA_032359455.1_ASM3235945v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/359/455/GCA_032359455.1_ASM3235945v1/md5checksums.txt
Clinocardium nuttallii,GCA_031471495.1_ASM3147149v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/471/495/GCA_031471495.1_ASM3147149v1/GCA_031471495.1_ASM3147149v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/471/495/GCA_031471495.1_ASM3147149v1/md5checksums.txt
Clinostomum complanatum,GCA_040967615.1_ASM4096761v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/967/615/GCA_040967615.1_ASM4096761v1/GCA_040967615.1_ASM4096761v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/967/615/GCA_040967615.1_ASM4096761v1/md5checksums.txt
Clione limacina,GCA_032362205.1_ASM3236220v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/362/205/GCA_032362205.1_ASM3236220v1/GCA_032362205.1_ASM3236220v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/362/205/GCA_032362205.1_ASM3236220v1/md5checksums.txt
Clonorchis sinensis,GCA_003604175.2_CSKR.v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/604/175/GCA_003604175.2_CSKR.v2/GCA_003604175.2_CSKR.v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/604/175/GCA_003604175.2_CSKR.v2/md5checksums.txt
Coboldia fuscipes,GCA_001014335.1_ASM101433v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/014/335/GCA_001014335.1_ASM101433v1/GCA_001014335.1_ASM101433v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/014/335/GCA_001014335.1_ASM101433v1/md5checksums.txt
Coccinella septempunctata,GCA_907165205.1_icCocSept1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/907/165/205/GCA_907165205.1_icCocSept1.1/GCA_907165205.1_icCocSept1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/907/165/205/GCA_907165205.1_icCocSept1.1/md5checksums.txt
Colias hyale,GCA_964258725.1_ilColHyal1.hap1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/258/725/GCA_964258725.1_ilColHyal1.hap1.1/GCA_964258725.1_ilColHyal1.hap1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/258/725/GCA_964258725.1_ilColHyal1.hap1.1/md5checksums.txt
Concholepas concholepas,GCA_034780235.1_ASM3478023v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/780/235/GCA_034780235.1_ASM3478023v1/GCA_034780235.1_ASM3478023v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/780/235/GCA_034780235.1_ASM3478023v1/md5checksums.txt
Congeria kusceri,GCA_027627225.1_MU_Ckus_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/627/225/GCA_027627225.1_MU_Ckus_1.0/GCA_027627225.1_MU_Ckus_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/627/225/GCA_027627225.1_MU_Ckus_1.0/md5checksums.txt
Cooperia oncophora,GCA_036418165.1_C_oncophora_1.0.allpaths.nc.pg.lrna,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/418/165/GCA_036418165.1_C_oncophora_1.0.allpaths.nc.pg.lrna/GCA_036418165.1_C_oncophora_1.0.allpaths.nc.pg.lrna_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/418/165/GCA_036418165.1_C_oncophora_1.0.allpaths.nc.pg.lrna/md5checksums.txt
Coptotermes formosanus,GCA_013340265.1_CopFor1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/340/265/GCA_013340265.1_CopFor1.0/GCA_013340265.1_CopFor1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/340/265/GCA_013340265.1_CopFor1.0/md5checksums.txt
Corbicula fluminea,GCA_001632725.1_ASM163272v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/632/725/GCA_001632725.1_ASM163272v1/GCA_001632725.1_ASM163272v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/632/725/GCA_001632725.1_ASM163272v1/md5checksums.txt
Corbicula japonica,GCA_038501625.1_CoJap,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/501/625/GCA_038501625.1_CoJap/GCA_038501625.1_CoJap_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/501/625/GCA_038501625.1_CoJap/md5checksums.txt
Cornu aspersum,GCA_964187895.1_xgCorAspe16.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/187/895/GCA_964187895.1_xgCorAspe16.1/GCA_964187895.1_xgCorAspe16.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/187/895/GCA_964187895.1_xgCorAspe16.1/md5checksums.txt
Crassadoma gigantea,GCA_032360845.1_ASM3236084v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/360/845/GCA_032360845.1_ASM3236084v1/GCA_032360845.1_ASM3236084v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/360/845/GCA_032360845.1_ASM3236084v1/md5checksums.txt
Crassostrea ariakensis,GCA_020458035.1_ASM2045803v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/458/035/GCA_020458035.1_ASM2045803v1/GCA_020458035.1_ASM2045803v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/458/035/GCA_020458035.1_ASM2045803v1/md5checksums.txt
Crassostrea gasar,GCA_040285235.1_LNCC_Cgas_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/285/235/GCA_040285235.1_LNCC_Cgas_1.0/GCA_040285235.1_LNCC_Cgas_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/285/235/GCA_040285235.1_LNCC_Cgas_1.0/md5checksums.txt
Crassostrea nippona,GCA_033439105.1_Cni_ZS_v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/439/105/GCA_033439105.1_Cni_ZS_v1/GCA_033439105.1_Cni_ZS_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/439/105/GCA_033439105.1_Cni_ZS_v1/md5checksums.txt
Crassostrea rhizophorae,GCA_040285155.1_LNCC_Crhi_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/285/155/GCA_040285155.1_LNCC_Crhi_1.0/GCA_040285155.1_LNCC_Crhi_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/285/155/GCA_040285155.1_LNCC_Crhi_1.0/md5checksums.txt
Crassostrea virginica,GCA_002022765.4_C_virginica-3.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/765/GCA_002022765.4_C_virginica-3.0/GCA_002022765.4_C_virginica-3.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/022/765/GCA_002022765.4_C_virginica-3.0/md5checksums.txt
Cryptochiton stelleri,GCA_031471745.1_ASM3147174v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/471/745/GCA_031471745.1_ASM3147174v1/GCA_031471745.1_ASM3147174v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/471/745/GCA_031471745.1_ASM3147174v1/md5checksums.txt
Cryptolaemus montrouzieri,GCA_013387265.2_ASM1338726v2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/265/GCA_013387265.2_ASM1338726v2/GCA_013387265.2_ASM1338726v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/265/GCA_013387265.2_ASM1338726v2/md5checksums.txt
Cryptotermes secundus,GCA_002891405.2_Csec_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/891/405/GCA_002891405.2_Csec_1.0/GCA_002891405.2_Csec_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/891/405/GCA_002891405.2_Csec_1.0/md5checksums.txt
Culex quinquefasciatus,GCA_015732765.1_VPISU_Cqui_1.0_pri_paternal,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/732/765/GCA_015732765.1_VPISU_Cqui_1.0_pri_paternal/GCA_015732765.1_VPISU_Cqui_1.0_pri_paternal_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/732/765/GCA_015732765.1_VPISU_Cqui_1.0_pri_paternal/md5checksums.txt
Cyclina sinensis,GCA_012932295.1_ASM1293229v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/932/295/GCA_012932295.1_ASM1293229v1/GCA_012932295.1_ASM1293229v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/932/295/GCA_012932295.1_ASM1293229v1/md5checksums.txt
Cyprideis torosa,GCA_905338395.1_Cto_b1v02_max_arth_b2g_genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/338/395/GCA_905338395.1_Cto_b1v02_max_arth_b2g_genome/GCA_905338395.1_Cto_b1v02_max_arth_b2g_genome_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/338/395/GCA_905338395.1_Cto_b1v02_max_arth_b2g_genome/md5checksums.txt
Cyrtodaria siliqua,GCA_037043455.1_xbCyrSili1_p1.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/043/455/GCA_037043455.1_xbCyrSili1_p1.0/GCA_037043455.1_xbCyrSili1_p1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/043/455/GCA_037043455.1_xbCyrSili1_p1.0/md5checksums.txt
Danaus plexippus,GCA_018135715.1_MEX_DaPlex,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/135/715/GCA_018135715.1_MEX_DaPlex/GCA_018135715.1_MEX_DaPlex_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/135/715/GCA_018135715.1_MEX_DaPlex/md5checksums.txt
Daphnia dubia,GCA_013387435.1_dubia_v0.01,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/435/GCA_013387435.1_dubia_v0.01/GCA_013387435.1_dubia_v0.01_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/387/435/GCA_013387435.1_dubia_v0.01/md5checksums.txt
Daphnia galeata,GCA_030770115.1_ASM3077011v1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/770/115/GCA_030770115.1_ASM3077011v1/GCA_030770115.1_ASM3077011v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/770/115/GCA_030770115.1_ASM3077011v1/md5checksums.txt
Daphnia magna,GCA_020631705.2_ASM2063170v1.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/631/705/GCA_020631705.2_ASM2063170v1.1/GCA_020631705.2_ASM2063170v1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/631/705/GCA_020631705.2_ASM2063170v1.1/md5checksums.txt
