Gene_Length_Including_N,Sum_of_valid_dinucleotide_counts,A_Count,T_Count,G_Count,C_Count,AA_Count,AA_OE,AA_Rate,AT_Count,AT_OE,AT_Rate,AG_Count,AG_OE,AG_Rate,AC_Count,AC_OE,AC_Rate,TA_Count,TA_OE,TA_Rate,TT_Count,TT_OE,TT_Rate,TG_Count,TG_OE,TG_Rate,TC_Count,TC_OE,TC_Rate,GA_Count,GA_OE,GA_Rate,GT_Count,GT_OE,GT_Rate,GG_Count,GG_OE,GG_Rate,GC_Count,GC_OE,GC_Rate,CA_Count,CA_OE,CA_Rate,CT_Count,CT_OE,CT_Rate,CG_Count,CG_OE,CG_Rate,CC_Count,CC_OE,CC_Rate,A_Rate,T_Rate,G_Rate,C_Rate,Region,Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Average_lifespan_days_in_longer_life_cycle,Parthenogenesis,Fission Budding,Highly dormant eggs,Dormant state in other than egg stage,More than one type of life cycles,Eusociality,Eusociality level,Host number
542348180.0,539711585,166569100,166647064,103243743,103291924,57439309,1.117498,0.106426,50065791,0.973589,0.092764,29752891,0.933894,0.055127,29300496,0.919265,0.054289,41866768,0.814149,0.077572,57488897,1.117417,0.106518,35998258,1.129397,0.066699,31281839,0.980968,0.05796,31256439,0.981088,0.057913,29303619,0.919362,0.054295,18904861,0.957354,0.035028,23770026,1.203167,0.044042,35995183,1.129302,0.066693,29778457,0.933823,0.055175,18578199,0.940373,0.034422,18930552,0.957761,0.035075,0.3086031217187293,0.3087475658790308,0.1912800236522032,0.1913692887500366,genome,GCA_000764305.4_Hazt_2.0.2,Arthropoda (Mandibulata),Crustacea,Amphipoda,Hyalellidae,Hyalella,Hyalella azteca,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440159624.0,440086678,130678540,130653404,89350037,89405443,42996116,1.108053,0.097699,33475928,0.862874,0.076067,27276249,1.028076,0.061979,26930069,1.014399,0.061193,28679087,0.739231,0.065167,42982420,1.108126,0.097668,32776195,1.235614,0.074477,26215448,0.987671,0.059569,26202250,0.987596,0.059539,26934542,1.015392,0.061203,17688156,0.975063,0.040192,18524935,1.020558,0.042094,32800861,1.23554,0.074533,27260340,1.027037,0.061943,11609283,0.639568,0.02638,17734799,0.976423,0.040298,0.2969376830000031,0.2968805670756908,0.203027926105882,0.2031538238184238,genome,GCA_003073045.1_ASM307304v1,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,Pomacea canaliculata,1137.213889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684723884.0,684657416,223130191,223037806,119263795,119226292,80793708,1.111054,0.118006,69429922,0.955177,0.101408,35547446,0.914567,0.05192,37358877,0.961474,0.054566,57700074,0.793805,0.084276,80724375,1.11102,0.117905,45835901,1.179758,0.066947,38777252,0.998391,0.056637,38809566,0.998495,0.056685,37386176,0.962273,0.054606,23422073,1.127411,0.03421,19645860,0.945942,0.028694,45826617,1.179401,0.066934,35497106,0.913938,0.051847,14458272,0.696161,0.021118,23444191,1.129186,0.034242,0.3259001773504218,0.3257652413843404,0.1741946787558854,0.1741399025093523,genome,GCA_002022765.4_C_virginica-3.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica,2930.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557480303.0,540505002,168548157,168463905,101724178,101815733,58042809,1.104525,0.107386,46162773,0.878893,0.085407,34023606,1.072772,0.062948,30304772,0.954657,0.056068,42335569,0.806027,0.078326,57987206,1.104571,0.107283,35040629,1.105391,0.064829,33085147,1.042765,0.061212,33050525,1.04209,0.061147,30275217,0.955062,0.056013,20114744,1.050851,0.037215,18274994,0.953879,0.033811,35103874,1.105838,0.064946,34024354,1.072367,0.062949,12536773,0.654368,0.023195,20142010,1.050384,0.037265,0.3118074957058754,0.3116516328023836,0.1881857491619959,0.1883551223297449,genome,GCA_003991915.1_ElyChl2.0,Mollusca,Gastropoda,Sacoglossa,Plakobranchidae,Elysia,Elysia chlorotica,466.3888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700607159.0,575896382,159217563,158891711,129250375,128750121,51423791,1.169091,0.089293,40087502,0.913236,0.069609,35795309,1.002466,0.062156,31856213,0.895616,0.055316,30886644,0.70363,0.053632,51226632,1.16939,0.088951,38595462,1.083102,0.067018,38124884,1.074053,0.066201,38328034,1.073396,0.066554,31918039,0.895714,0.055423,28205439,0.97305,0.048977,30745609,1.064804,0.053387,38520812,1.082986,0.066888,35604788,1.003057,0.061825,26606373,0.921451,0.0462,27970851,0.972471,0.048569,0.2763667121979202,0.2758011047096111,0.224350257069933,0.2234819260225356,genome,GCA_002352805.1_T_circumcincta.14.0.ec.cg.pg,Nematoda,Chromadorea,Rhabditida,Trichostrongylidae,Teladorsagia,Teladorsagia circumcincta,291.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
764410778.0,762823328,206362980,206341345,175131434,174993548,59298839,1.062217,0.077736,53228324,0.953576,0.069778,53957397,1.138901,0.070734,39876718,0.842357,0.052275,44400273,0.795423,0.058205,59268809,1.061902,0.077697,52820180,1.115014,0.069243,49850387,1.053152,0.06535,49890783,1.053065,0.065403,39947406,0.843275,0.052368,39835429,0.990768,0.052221,45456533,1.131465,0.05959,52771434,1.114746,0.069179,53895120,1.138602,0.070652,28517131,0.709824,0.037384,39808565,0.991661,0.052186,0.2705231407686333,0.2704947792468597,0.2295814180091536,0.2294006619753532,genome,GCA_002269645.1_Mlig_3_7,Platyhelminthes,Turbellaria,Macrostomida,Macrostomidae,Macrostomum,Macrostomum lignano,627.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770550206.0,757896298,255314590,255271136,123655748,123660253,100132329,1.164231,0.132119,78642309,0.914524,0.103764,37268711,0.894686,0.049174,39269437,0.942681,0.051814,74136336,0.862124,0.097819,100122150,1.164509,0.132105,41991929,1.008244,0.055406,39018916,0.936827,0.051483,39034197,0.937068,0.051503,39240239,0.942175,0.051775,23399232,1.159816,0.030874,21981086,1.089484,0.029003,42010011,1.00847,0.05543,37264570,0.894706,0.049168,20995045,1.040611,0.027702,23389801,1.159264,0.030861,0.3368703103641298,0.3368129757540452,0.1631553849197126,0.1631613289621122,genome,GCA_002938485.2_Soryzae_2.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Curculionidae,Sitophilus,Sitophilus oryzae,124.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788100799.0,746513340,248960791,248880256,124355735,124356880,93687060,1.128502,0.1255,77770370,0.937081,0.104178,38318439,0.92405,0.05133,39174406,0.944683,0.052476,65941823,0.794555,0.088333,93640697,1.128673,0.125437,47943780,1.15654,0.064224,41342802,0.997296,0.055381,41358249,0.997355,0.055402,39166783,0.944814,0.052466,23770686,1.147611,0.031842,20050800,0.968012,0.026859,47962656,1.15661,0.064249,38291613,0.923693,0.051294,14313472,0.691025,0.019174,23779704,1.148025,0.031854,0.3334801015281872,0.3333722258266814,0.1665730694654338,0.1665746031796975,genome,GCA_003671525.1_Sgl1.0,Mollusca,Bivalvia,Ostreida,Ostreidae,Saccostrea,Saccostrea glomerata,2737.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927296314.0,737618826,219985701,220111455,148906486,148779728,74618677,1.137848,0.101162,55331733,0.843263,0.075014,45880831,1.033592,0.062201,44113784,0.994631,0.059806,48424222,0.737991,0.065649,74723693,1.138148,0.101304,51454305,1.158487,0.069757,45467123,1.024559,0.06164,45476183,1.024476,0.061653,44155290,0.994151,0.059862,32047933,1.066592,0.043448,27185709,0.905543,0.036856,51423870,1.159451,0.069716,45860443,1.033422,0.062174,19483392,0.648982,0.026414,31971638,1.065867,0.043344,0.2981711298263608,0.2983415782331878,0.2018295505901685,0.2016577413502828,genome,GCA_000002075.2_AplCal3.0,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,Aplysia californica,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909764068.0,851217235,272532873,272540158,153048335,153194022,98473008,1.128808,0.115685,79726928,0.913895,0.093662,45490353,0.928565,0.053442,48813301,0.995447,0.057345,72635847,0.832611,0.085332,98472529,1.128742,0.115684,56190945,1.146959,0.066012,45213273,0.922007,0.053116,45166119,0.921947,0.053061,48788045,0.995852,0.057316,32044392,1.164757,0.037645,27029280,0.981532,0.031754,56230364,1.146702,0.066059,45523432,0.928332,0.05348,19302030,0.700928,0.022676,32117389,1.165191,0.037731,0.3201315010178108,0.3201400583634229,0.1797786544885055,0.1799497861302608,genome,GCA_002072015.1_ASM207201v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,Radix auricularia,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987568220.0,907424284,288091667,288064750,165762590,165650737,92616916,1.012928,0.102066,89119648,0.97477,0.098212,48449432,0.920918,0.053392,57861783,1.100569,0.063765,82315182,0.900345,0.090713,92574606,1.012654,0.102019,63867030,1.214087,0.070383,49263404,0.93711,0.054289,49356700,0.938163,0.054392,57881813,1.10031,0.063787,33226968,1.097659,0.036617,25268914,0.835327,0.027847,63758169,1.212722,0.070263,48444844,0.921539,0.053387,20190626,0.667451,0.02225,33228249,1.099184,0.036618,0.3174319868027685,0.3174023284760361,0.1826444646219938,0.1825212200992015,genome,GCA_002113885.2_ASM211388v2,Mollusca,Bivalvia,Pectinida,Pectinidae,Mizuhopecten,Mizuhopecten yessoensis,5031.785714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953555114.0,951807867,304850239,305640347,172600015,170385348,107170425,1.101468,0.112597,94577493,0.969529,0.099366,55199384,1.002022,0.057994,47486093,0.873208,0.04989,85689855,0.87842,0.090029,107634998,1.100531,0.113085,54405135,0.985051,0.05716,57255759,1.050138,0.060155,57745879,1.048247,0.06067,48364977,0.875689,0.050814,39653763,1.271373,0.041662,26578193,0.863222,0.027924,53551635,0.984746,0.056263,54650894,1.002362,0.057418,23017264,0.747568,0.024183,38826120,1.277408,0.040792,0.3197251480960009,0.3205538087463599,0.1810218864786488,0.1786991566789903,genome,GCA_002091915.1_Lexo_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Isopoda,Ligiidae,Ligia,Ligia exotica,602.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026046400.0,999960612,322828977,322723784,177402614,177375771,116195593,1.115705,0.1162,105454930,1.012904,0.105459,47655554,0.832694,0.047657,53412935,0.933436,0.053415,87013009,0.835767,0.087016,116101386,1.115527,0.116106,64175420,1.121715,0.064178,55320644,0.967089,0.055323,55324364,0.966693,0.055327,53419437,0.933712,0.053422,33588581,1.068012,0.03359,34997451,1.112979,0.034999,64181324,1.121622,0.064184,47636559,0.83276,0.047638,31910823,1.014819,0.031912,33572602,1.067827,0.033574,0.3227221088645379,0.3226169506872477,0.1773438872811024,0.1773170531671119,genome,GCA_001703475.1_H_elegans_v1.0,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides,Hydroides elegans,304.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835595382.0,826143679,267086341,267098882,146129946,145939946,89255500,1.033962,0.108039,85825455,0.99418,0.103887,42730828,0.904739,0.051723,49240121,1.043917,0.059602,76333886,0.884232,0.092398,89296601,1.03434,0.108088,56231760,1.190538,0.068065,45201186,0.958244,0.054713,45275816,0.958624,0.054804,49273150,1.04321,0.059642,28729878,1.111804,0.034776,22830272,0.884648,0.027635,56185697,1.191167,0.06801,42669301,0.90457,0.051649,18416742,0.713628,0.022292,28647486,1.111504,0.034676,0.3232492436673145,0.3232644217881786,0.1768581438675874,0.1766281906769194,genome,GCA_004382745.1_QAU_Airr_1.1,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians irradians,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471976452.0,455303884,139254523,132977547,91685461,91923024,44771821,1.053685,0.098334,39873842,0.982709,0.087576,27676772,0.989305,0.060787,26778517,0.954723,0.058815,34129231,0.841131,0.074959,40853129,1.054371,0.089727,31290526,1.171274,0.068724,26551586,0.991317,0.058316,27519243,0.983674,0.060441,25505556,0.95473,0.056019,18539319,1.006508,0.040719,20006359,1.083348,0.043941,32674626,1.164935,0.071764,26596701,0.993001,0.058415,14064672,0.761604,0.030891,18471984,0.997676,0.040571,0.3054895433777277,0.2917194302731576,0.2011349363156158,0.2016560900334986,genome,GCA_003999395.1_Eisenia_fetida_CLC_PE_MP,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,Eisenia fetida,2051.908333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378265264.0,1378236484,409931979,409780185,279375907,279151657,120598160,0.989106,0.087502,121153363,0.994028,0.087905,77488253,0.932526,0.056223,90691057,1.092291,0.065802,101093810,0.829445,0.07335,120452962,0.988647,0.087396,107146038,1.289918,0.077741,81086562,0.976975,0.058834,81192692,0.977107,0.058911,90704260,1.091977,0.065812,57659630,1.018169,0.041836,49818562,0.880416,0.036147,107046426,1.289276,0.077669,77468541,0.933383,0.056208,37081403,0.655319,0.026905,57554765,1.01795,0.04176,0.2974315503115435,0.297321414174182,0.2027048715287069,0.2025421639855675,genome,GCA_003918875.1_ASM391887v1,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Haliotis rubra,6387.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590012607.0,1552595414,511897537,510441640,265464591,265741165,178176074,1.056994,0.11476,163478128,0.972568,0.105293,83253663,0.952364,0.053622,86677108,0.990494,0.055827,136703139,0.813277,0.088048,177310396,1.057868,0.114203,111100632,1.274539,0.071558,85012595,0.974244,0.054755,85183208,0.974437,0.054865,86289176,0.989904,0.055577,46906843,1.034695,0.030212,46931255,1.034156,0.030228,111492572,1.27407,0.07181,83078322,0.952077,0.053509,24039796,0.52973,0.015484,46962507,1.033768,0.030248,0.3295028847421177,0.3285657396560155,0.170876673960997,0.1710547016408697,genome,GCA_003401595.1_ASM340159v1,Mollusca,Bivalvia,Unionida,Unionidae,Venustaconcha,Venustaconcha ellipsiformis,5475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828256766.0,1705302118,564255236,568369021,286753768,286393602,200455696,1.074256,0.117548,167523259,0.891271,0.098237,95055327,1.002379,0.055741,101103052,1.067495,0.059287,164972075,0.877698,0.096741,202973647,1.072061,0.119025,111217592,1.164325,0.065219,89048781,0.933415,0.052219,88364688,0.931825,0.051818,102152288,1.069422,0.059903,49919445,1.035838,0.029273,46221938,0.96032,0.027105,110306388,1.164668,0.064684,95600287,1.002088,0.056061,30463183,0.632912,0.017864,49924472,1.03855,0.029276,0.3307917818942594,0.3332034675706328,0.1681079480166544,0.1678968025184534,genome,GCA_000517525.1_Limulus_polyphemus-2.1.2,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Limulus,Limulus polyphemus,7026.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948953281.0,1946165071,650841994,649074222,325413506,323589079,229292843,1.056446,0.117818,206501960,0.95403,0.106107,114467632,1.054822,0.058817,99749323,0.924375,0.051254,190067999,0.878106,0.097663,228226132,1.057266,0.11727,117067058,1.081714,0.060153,112745128,1.047653,0.057932,113822547,1.048878,0.058486,99988202,0.923904,0.051377,57755341,1.064459,0.029676,53395175,0.989647,0.027436,116681464,1.081285,0.059955,113546819,1.055102,0.058344,35614428,0.660092,0.0183,57243020,1.066946,0.029413,0.3339502875471516,0.3330432348782087,0.1669713001039492,0.1660351774706903,genome,GCA_002091895.1_Cmul_gen_Assembly01,Arthropoda (Mandibulata),Crustacea,Decapoda,Atyidae,Caridina,Caridina multidentata,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342518435.0,1985550172,636535558,633907280,357886182,357935067,199925228,0.980427,0.10069,206802031,1.018356,0.104154,110216854,0.961332,0.055509,119336701,1.040735,0.060103,182792743,0.900127,0.092062,198365786,0.980863,0.099905,143206523,1.254253,0.072124,109276331,0.95695,0.055036,109827315,0.957935,0.055313,118700243,1.039619,0.059782,64652159,1.002966,0.032561,64618660,1.00231,0.032544,143719861,1.253381,0.072383,109788920,0.961439,0.055294,39706037,0.615886,0.019997,64614780,1.002113,0.032543,0.3204687443961221,0.3191455175315769,0.1801805632706886,0.1802051748016123,genome,GCA_001194135.2_ASM119413v2,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus bimaculoides,517.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167470406.0,2163664564,719422295,719576432,362471445,362201971,255500333,1.068112,0.118087,210048412,0.877913,0.09708,120696824,1.001454,0.055784,133174131,1.105804,0.06155,210489047,0.879755,0.097284,255618109,1.068146,0.118141,142142992,1.179146,0.065695,111323642,0.924172,0.051451,111396658,0.924288,0.051485,133264069,1.105491,0.061592,61134740,1.006777,0.028255,56674830,0.934025,0.026194,142033645,1.179368,0.065645,120643252,1.00154,0.055759,38495654,0.634425,0.017792,61028226,1.006519,0.028206,0.3325006042747762,0.332571842886642,0.1675260487928739,0.1674015040457079,genome,GCA_004210375.1_ASM421037v1,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Tachypleus,Tachypleus tridentatus,5475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178402394.0,5089683746,1527750148,1523854100,1025253263,1025304927,518572811,1.136378,0.101887,408038205,0.896443,0.08017,294140741,0.960482,0.057792,303249726,0.990177,0.059581,337539176,0.74156,0.066318,515724228,1.135922,0.101327,364446548,1.193101,0.071605,302383987,0.989874,0.059411,302967664,0.989306,0.059526,302760521,0.991157,0.059485,208534386,1.014689,0.040972,208509624,1.014518,0.040967,364951363,1.191646,0.071704,293640303,0.961251,0.057693,155613287,0.757147,0.030574,208611176,1.014961,0.040987,0.2994318911960913,0.2986682839908438,0.2009448494552223,0.2009549753578425,genome,GCA_000661875.1_Agen_v1,Arthropoda (Chelicerata),Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria geniculata,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50549199.0,50529801,13367629,13383399,11902668,11881444,4643484,1.313332,0.091896,3486648,0.984978,0.069002,2712594,0.861639,0.053683,2523438,0.802987,0.04994,2022458,0.571345,0.040025,4665876,1.316557,0.092339,3537668,1.122395,0.070012,3155863,1.003048,0.062455,3163119,1.004746,0.062599,2525460,0.801252,0.04998,2939219,1.048534,0.058168,3273723,1.169951,0.064788,3537081,1.12554,0.07,2703843,0.85938,0.05351,2712013,0.969209,0.053672,2927314,1.048022,0.057932,0.2645214597208992,0.2648335198042392,0.2355325027297836,0.235112517745078,genome,GCA_013357305.1_ASM1335730v1,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,Radopholus similis,166.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81585392.0,81558538,28355485,28378470,12415769,12411668,11461170,1.162665,0.140527,9333479,0.946057,0.114439,3895641,0.902543,0.047765,3664156,0.849193,0.044927,7266119,0.736506,0.089091,11475349,1.162218,0.140701,4921121,1.139203,0.060339,4714775,1.091796,0.057808,4713444,1.092012,0.057792,3670286,0.849644,0.045002,1874322,0.991738,0.022981,2157347,1.141868,0.026452,4913690,1.138781,0.060247,3898273,0.90272,0.047797,1724314,0.912667,0.021142,1875052,0.99278,0.02299,0.3476581787618338,0.3479399910192803,0.1522260556808544,0.1521757745380314,genome,GCA_013365325.1_Dcau_362YU_v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dipetalonema,Dipetalonema caudispina,692.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
88416250.0,87010887,30784439,30807372,12714592,12708189,12757392,1.171413,0.146618,10066930,0.92368,0.115697,4092816,0.909911,0.047038,3865914,0.8599,0.04443,8069966,0.740451,0.092747,12776305,1.171404,0.146836,5163320,1.147051,0.059341,4796387,1.066072,0.055124,4795952,1.066232,0.055119,3868489,0.859399,0.04446,1804303,0.971215,0.020737,2245346,1.209227,0.025805,5159790,1.147698,0.059301,4094176,0.909995,0.047054,1653675,0.890584,0.019005,1800126,0.969943,0.020689,0.3537847881881696,0.354048341685036,0.1461202277429514,0.1460466423838429,genome,GCA_005281725.1_ASM528172v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Wuchereria,Wuchereria bancrofti,5196.632813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
96392917.0,96392749,34541485,34535945,13651981,13663495,14309413,1.156074,0.148449,11586362,0.936226,0.1202,4485166,0.916827,0.04653,4160490,0.849743,0.043162,9393921,0.759067,0.097455,14294591,1.155247,0.148295,5613586,1.147676,0.058237,5233779,1.069124,0.054296,5213730,1.065756,0.054088,4161439,0.85079,0.043172,1911325,0.988528,0.019829,2365474,1.222381,0.02454,5624351,1.148723,0.058348,4493504,0.917905,0.046617,1641882,0.848458,0.017033,1903736,0.982944,0.01975,0.3583405297481123,0.3582830566390435,0.1416284824943445,0.1417479311184995,genome,GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
99578628.0,99577713,36099944,35997290,13727106,13754288,14866721,1.135984,0.149298,12909783,0.989265,0.129645,4405220,0.885222,0.044239,3917891,0.785738,0.039345,9947521,0.76227,0.099897,14781429,1.135918,0.148441,5626496,1.13386,0.056504,5641476,1.134632,0.056654,5642406,1.133833,0.056663,3901924,0.786321,0.039185,1796249,0.949246,0.018039,2386430,1.258641,0.023966,5642913,1.131694,0.056668,4403816,0.88571,0.044225,1899043,1.001585,0.019071,1808395,0.951891,0.018161,0.3625270273858362,0.3614961435299149,0.1378519294320865,0.1381248996521623,genome,GCA_008729115.1_FGCZ_Drep_1.0,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,2653.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
144532283.0,129644526,48060417,48033245,16795401,16779044,20620030,1.157781,0.159051,16826303,0.945304,0.129788,4854627,0.779992,0.037446,5749856,0.924729,0.044351,14036065,0.788548,0.108266,20596551,1.157771,0.158869,7379231,1.18629,0.056919,6011512,0.967357,0.046369,6023751,0.967835,0.046464,5746939,0.923882,0.044328,2488088,1.143924,0.019192,2534590,1.16644,0.01955,7370476,1.185367,0.056851,4854076,0.781105,0.037441,2071324,0.953241,0.015977,2481107,1.142939,0.019138,0.3706417723827803,0.3704322220112305,0.1295260753671679,0.1293999302388211,genome,GCA_015776835.1_Ae_genome_v2,Arthropoda (Mandibulata),Insecta,Hymenoptera,Braconidae,Aphidius,Aphidius ervi,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168496476.0,168234010,49114748,48948163,35194530,35239035,18326202,1.282084,0.108933,13487041,0.946752,0.080168,8452187,0.825182,0.050241,8764806,0.854622,0.052099,9048772,0.635198,0.053787,18204722,1.282269,0.108211,9700487,0.950276,0.057661,11898495,1.164125,0.070726,11907970,1.162568,0.070782,8731620,0.855364,0.051902,6605372,0.899943,0.039263,7910116,1.076345,0.047019,9736039,0.949323,0.057872,8440428,0.825794,0.050171,10393616,1.41428,0.061781,6626137,0.900493,0.039386,0.291488280146583,0.2904996244550539,0.2088739826226395,0.2091381127757235,genome,GCA_011421695.1_ASM1142169v1,Arthropoda (Mandibulata),Insecta,Hymenoptera,Ichneumonidae,Diadegma,Diadegma semiclausum,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187546627.0,156088670,49933215,49911078,28139444,28135077,17754096,1.111882,0.113744,16551469,1.037025,0.106039,7714681,0.857338,0.049425,7903825,0.878494,0.050637,11553818,0.723899,0.074021,17750025,1.112613,0.113718,10775739,1.198047,0.069036,9821667,1.092142,0.062924,9843037,1.093864,0.063061,7888678,0.877063,0.05054,5216225,1.028642,0.033418,5186258,1.022892,0.033226,10772487,1.19734,0.069015,7711649,0.857514,0.049406,4426763,0.873096,0.028361,5218253,1.029362,0.033431,0.3198411115267632,0.3196993156763284,0.1802437725410852,0.1802158002558231,genome,GCA_011800805.1_ASM1180080v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo medicinalis,1213.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
