Organism Name,Assembly Identifier,Region,Sum_of_valid_dinucleotide_counts,AA_Count,AA_Rate,AT_Count,AT_Rate,AG_Count,AG_Rate,AC_Count,AC_Rate,TA_Count,TA_Rate,TT_Count,TT_Rate,TG_Count,TG_Rate,TC_Count,TC_Rate,GA_Count,GA_Rate,GT_Count,GT_Rate,GG_Count,GG_Rate,GC_Count,GC_Rate,CA_Count,CA_Rate,CT_Count,CT_Rate,CG_Count,CG_Rate,CC_Count,CC_Rate
Agrilus planipennis,GCA_000699045.2_Apla_2.0,upstream1,184004,24210,0.1315732266689854,20680,0.1123888611117149,8858,0.0481402578204821,9832,0.0534336210082389,20020,0.1088019825655964,24501,0.1331547140279559,10959,0.0595584878589595,8953,0.0486565509445446,8896,0.0483467750701071,10334,0.0561618225690745,4414,0.0239886089432838,4497,0.0244396860937805,10443,0.0567542009956305,8949,0.0486348122866894,3898,0.0211843220799547,4560,0.0247820699550009
Agrilus planipennis,GCA_000699045.2_Apla_2.0,upstream2,185602,26299,0.1416956713828514,18993,0.1023318714237993,10775,0.058054331311085,9302,0.0501179944181636,18185,0.0979784700595898,22976,0.1237917694852426,11565,0.0623107509617353,8171,0.0440243100828654,10510,0.0566265449725757,10746,0.0578980829947953,5804,0.031271214749841,5053,0.0272249221452355,10342,0.0557213823126905,8127,0.0437872436719431,4063,0.0218909278994838,4691,0.025274512128102
Alitta virens,GCA_932294295.1_wpAliVire1.1,downstream1,92664,10241,0.1105175688509021,7727,0.083387291720625,6691,0.0722071138737805,5032,0.0543037209703876,5594,0.060368643701977,8460,0.0912975912975913,6915,0.0746244496244496,5188,0.0559872226538893,7438,0.0802684969351636,4570,0.0493179659846326,4008,0.0432530432530432,3574,0.0385694552361219,6858,0.074009324009324,5081,0.0548325131658465,2015,0.0217452300785634,3272,0.0353103686437019
Alitta virens,GCA_932294295.1_wpAliVire1.1,downstream2,186264,20273,0.1088401408753167,21316,0.1144397199673581,8989,0.0482594596916204,8636,0.0463643001331443,17394,0.0933835845896147,23701,0.1272441266159859,16229,0.0871290211742473,9069,0.0486889576085556,9705,0.0521034660481896,12026,0.0645642743632693,5327,0.0285991925439161,5659,0.0303816088991968,11847,0.063603272774127,9338,0.0501331443542498,2227,0.0119561482626809,4528,0.0243095820985268
Alitta virens,GCA_932294295.1_wpAliVire1.1,exon,1227823,127882,0.1041534488277219,90955,0.0740782669814786,94701,0.0771291953319004,70824,0.0576825812841101,54150,0.0441024479912821,89180,0.072632618870961,99681,0.0811851545377468,69178,0.0563419971771175,103759,0.0845064801685585,62897,0.0512264389899847,61066,0.0497351816996423,55924,0.0455472816521599,97061,0.079051296481659,68978,0.0561791072491719,30740,0.0250361819252449,50847,0.0414123208312598
Alitta virens,GCA_932294295.1_wpAliVire1.1,genome,671130906,68534233,0.102118,64103785,0.095516,38895211,0.057955,37557789,0.055962,53061235,0.079062,69006952,0.102822,50781104,0.075665,36742591,0.054747,37111577,0.055297,37747578,0.056245,25670682,0.03825,26084957,0.038867,50383965,0.075073,38733573,0.057714,11267794,0.016789,25447880,0.037918
Alitta virens,GCA_932294295.1_wpAliVire1.1,intron,7239446,744018,0.102772781232155,734095,0.1014020962377507,387948,0.0535880784247855,369913,0.0510968656993919,609061,0.0841308851533667,848888,0.1172586963146075,567265,0.0783575152021301,387346,0.0535049228905084,380352,0.0525388268660336,429318,0.0593026040942911,257559,0.0355771698552624,258022,0.0356411250253127,502543,0.0694173283425278,400260,0.05528876104608,112478,0.0155368242266051,250380,0.0345855193891908
Alitta virens,GCA_932294295.1_wpAliVire1.1,upstream1,186264,19286,0.1035412103251299,17662,0.0948224026113473,10069,0.0540576815702443,10280,0.0551904823261607,14626,0.0785229566636601,19977,0.1072509985826568,13814,0.0741635528067688,10232,0.0549327835759996,9915,0.0532308980801443,10725,0.0575795644891122,6827,0.0366522784864493,7689,0.041280118541425,13479,0.0723650302796031,10310,0.0553515440450113,4426,0.0237619722544345,6947,0.037296525361852
Alitta virens,GCA_932294295.1_wpAliVire1.1,upstream2,186264,18573,0.0997133101404458,15396,0.0826568741141605,11845,0.0635925353262036,10079,0.0541113688098612,11233,0.0603068762616501,17524,0.0940815187046342,15036,0.0807241334879525,10048,0.0539449383670489,12654,0.0679358330112099,11273,0.0605216252201176,8670,0.0465468367478417,8480,0.0455267791951209,13470,0.0723167117639479,9630,0.051700811751063,5544,0.0297642056436026,6809,0.0365556414551389
Amphibalanus amphitrite,GCA_019059575.1_NRLGWU_Aamphi_draft,downstream1,91278,4499,0.049288985297662,3488,0.0382129319222594,6338,0.0694362277876377,5724,0.0627095247485703,2672,0.0292732093165932,3484,0.0381691097526238,6216,0.0680996516137514,5251,0.0575275531891583,7131,0.0781239729178991,5009,0.0548763119262034,6928,0.0758999978088915,8267,0.0905694690944148,6263,0.0686145621069699,5493,0.0601787944521133,7808,0.0855408751287276,6707,0.0734788229365236
Amphibalanus amphitrite,GCA_019059575.1_NRLGWU_Aamphi_draft,downstream2,182682,9385,0.0513734248584972,10531,0.0576466209040846,10584,0.0579367425362104,9886,0.0541158953810446,8266,0.0452480266255022,11940,0.065359477124183,16561,0.0906547990497148,9831,0.0538148257628009,12522,0.0685453410845075,14047,0.0768931804994471,14495,0.0793455293898687,12721,0.0696346657032438,10293,0.0563438105560482,10096,0.0552654339234297,12083,0.0661422581316166,9441,0.0516799684697999
Amphibalanus amphitrite,GCA_019059575.1_NRLGWU_Aamphi_draft,exon,1295313,54488,0.0420655084909979,42525,0.0328299028883366,86118,0.0664843169179958,84193,0.0649981896267543,26467,0.0204328992297614,34698,0.0267873479228572,91833,0.0708963779410845,75594,0.0583596397164237,95664,0.0738539642541995,67724,0.0522838881413218,105284,0.0812807406395211,134724,0.1040088380183013,89739,0.0692797802538845,83313,0.0643188171507581,122205,0.0943439925330788,100744,0.0777757962747228
Amphibalanus amphitrite,GCA_019059575.1_NRLGWU_Aamphi_draft,genome,807601599,58643925,0.072615,50048843,0.061972,46680669,0.057802,47465166,0.058773,39492965,0.048902,58706301,0.072692,55511559,0.068736,49206207,0.060929,49213010,0.060937,47513457,0.058833,51263512,0.063476,53001887,0.065629,55488691,0.068708,46648465,0.057762,47536119,0.058861,51180823,0.063374
Amphibalanus amphitrite,GCA_019059575.1_NRLGWU_Aamphi_draft,intron,8588480,586934,0.0683396829241029,551696,0.0642367450352099,475228,0.0553331905063526,478657,0.0557324462535862,445563,0.0518791450873728,694879,0.0809082631618167,644385,0.0750289923246022,532953,0.0620544031074183,504291,0.0587171420321174,548570,0.0638727691046611,524730,0.0610969577853124,528790,0.0615696840418793,555727,0.0647060946756585,522635,0.0608530263795223,462038,0.0537974123477029,531404,0.0618740452326837
Amphibalanus amphitrite,GCA_019059575.1_NRLGWU_Aamphi_draft,upstream1,182881,15016,0.0821080374669867,14263,0.0779906059131347,10130,0.0553912106779818,9694,0.0530071467238258,11352,0.0620731513935291,17825,0.097467752254198,14532,0.0794615077564099,10542,0.0576440417539274,10181,0.055670080544179,11103,0.060711610282096,8910,0.0487202060356187,10047,0.0549373636408374,12551,0.068629327267458,11069,0.0605256970379645,6650,0.0363624433374708,9016,0.0492998179143814
Amphibalanus amphitrite,GCA_019059575.1_NRLGWU_Aamphi_draft,upstream2,183279,13066,0.0712902187375531,12271,0.0669525695797118,11971,0.0653157208409037,9839,0.0536831824704412,9019,0.0492091292510325,14629,0.079818200666743,14947,0.0815532603298795,10709,0.0584300438129845,11764,0.0641862952111262,10923,0.0595976625800009,10239,0.0558656474555186,11717,0.0639298555753796,13297,0.0725505922664353,11416,0.0622875506741088,7532,0.0410958156690073,9940,0.0542342548791732
Amphibalanus improvisus,GCA_964274985.1_qhAmpImpr1.1,downstream1,90783,4498,0.0495467213024464,3646,0.0401617042838416,6571,0.07238139299208,5720,0.063007391251666,2760,0.0304021678067479,3065,0.0337618276549574,6200,0.0682947247832744,5306,0.0584470660806538,7306,0.0804776224623552,5196,0.0572353854796602,6926,0.076291816749832,8043,0.0885958824890122,6380,0.0702774748576275,5291,0.0582818369077911,7712,0.0849498254078406,6163,0.0678871594902129
Amphibalanus improvisus,GCA_964274985.1_qhAmpImpr1.1,downstream2,182085,9013,0.0494988604223302,10405,0.0571436417057967,10636,0.0584122799791306,10364,0.0569184721421314,7890,0.0433314111541313,10666,0.0585770381964467,16966,0.0931762638328253,9461,0.0519592498009171,13080,0.0718345827498146,14734,0.0809182524645083,13847,0.0760469011725293,13192,0.0724496800944613,10450,0.0573907790317708,9236,0.0507235631710464,13388,0.0735261004475931,8757,0.0480929236345662
Amphibalanus improvisus,GCA_964274985.1_qhAmpImpr1.1,exon,1326914,54273,0.0409016710954892,46475,0.0350248772716242,90897,0.0685025555537133,87256,0.0657585947544452,28357,0.0213706389411823,33271,0.0250739686219302,95200,0.0717454183164847,81912,0.0617312048859232,102146,0.0769801207915509,73014,0.0550254198840316,104669,0.0788815251026065,132141,0.0995852029596492,93189,0.0702298717173833,85761,0.0646319203806727,123193,0.0928417365405746,95160,0.0717152731827382
Amphibalanus improvisus,GCA_964274985.1_qhAmpImpr1.1,genome,762889181,54582339,0.071547,49208087,0.064502,42370085,0.055539,46101222,0.06043,37647779,0.049349,54587146,0.071553,53278286,0.069838,46687991,0.061199,46741876,0.06127,46089862,0.060415,46329106,0.060728,50114840,0.065691,53289712,0.069852,42316117,0.055468,47298190,0.061999,46246543,0.06062
Amphibalanus improvisus,GCA_964274985.1_qhAmpImpr1.1,intron,9155477,586105,0.0640168720865117,585071,0.06390393422429,488065,0.0533085277806934,527767,0.0576449484827497,454420,0.0496336782889629,689817,0.0753447362709774,712143,0.077783276611366,571276,0.0623971858593495,545683,0.0596018099330051,619767,0.0676935783902903,551309,0.0602163054966988,583776,0.0637624888359175,600801,0.0656220314900032,532999,0.058216409696622,549021,0.0599664004398678,557457,0.060887816112694
Amphibalanus improvisus,GCA_964274985.1_qhAmpImpr1.1,upstream1,182175,14914,0.0818663373130231,14357,0.0788088376560999,9523,0.0522739124468231,10063,0.0552380952380952,11077,0.0608041718128173,17136,0.0940634005763688,14453,0.0793358034856594,10930,0.0599972553863043,9966,0.0547056401811445,11247,0.0617373404693289,8198,0.0450006861534239,10063,0.0552380952380952,12840,0.0704816797035817,10902,0.0598435570193495,7305,0.0400988060930424,9201,0.0505063812268423
Amphibalanus improvisus,GCA_964274985.1_qhAmpImpr1.1,upstream2,182193,12041,0.0660892569967013,11996,0.065842266168294,11447,0.0628289780617257,9781,0.0536848287255822,8330,0.0457207466807177,13467,0.0739161219146729,15182,0.0833292168195265,10974,0.0602328300209118,11766,0.0645798686008792,11531,0.0632900276080859,10263,0.0563303749320775,12413,0.0681310478448678,13115,0.0719841047680207,10880,0.0597168936237945,9175,0.050358685569698,9832,0.0539647516644437
Amphioctopus burryi,GCA_026873925.1_ASM2687392v1,downstream1,11742,1378,0.1173564980412195,960,0.0817577925396014,812,0.0691534661897462,686,0.0584227559189235,826,0.0703457673309487,1042,0.088741270652359,879,0.0748594787940725,600,0.0510986203372508,877,0.074689150059615,613,0.0522057571112246,481,0.0409640606370294,423,0.0360245273377618,796,0.0677908363140861,694,0.0591040708567535,237,0.0201839550332141,438,0.0373019928461931
Amphioctopus burryi,GCA_026873925.1_ASM2687392v1,downstream2,21303,2502,0.1174482467258132,2072,0.0972632962493545,1183,0.0555320846829085,1165,0.0546871332676148,1725,0.0809745106323053,2598,0.1219546542740459,1459,0.0684880063840773,1193,0.0560015021358494,1188,0.0557667934093789,1145,0.053748298361733,773,0.0362859691123316,651,0.0305590761864526,1502,0.0705065014317232,1169,0.0548749002487912,325,0.0152560672205792,653,0.0306529596770407
Amphioctopus burryi,GCA_026873925.1_ASM2687392v1,exon,106620,11554,0.1083661601950853,8182,0.0767398236728568,6986,0.0655224160570249,6394,0.0599699868692553,5791,0.0543143875445507,8646,0.0810917276308385,8014,0.07516413430876,6345,0.059510410804727,8292,0.0777715250422059,5722,0.0536672294128681,4727,0.0443350215719377,4319,0.0405083474019883,7424,0.0696304633277058,6306,0.059144625773776,3410,0.0319827424498218,4508,0.0422809979365972
Amphioctopus burryi,GCA_026873925.1_ASM2687392v1,genome,660525495,68705539,0.104016,60581984,0.091718,38055760,0.057614,37201349,0.056321,51497249,0.077964,70752631,0.107116,46734714,0.070754,39339383,0.059558,38454118,0.058217,38234553,0.057885,24081290,0.036458,23136516,0.035027,45787416,0.06932,38860534,0.058833,14990645,0.022695,24111814,0.036504
Amphioctopus burryi,GCA_026873925.1_ASM2687392v1,intron,731977,78998,0.1079241560868715,67481,0.0921900551520061,42121,0.0575441578082371,40745,0.0556643173214458,56853,0.0776704732525748,83062,0.1134762431059992,52502,0.0717262974109842,43153,0.0589540381733305,41444,0.0566192653594306,41668,0.056925285903792,25771,0.0352073903961463,23772,0.03247643027035,51920,0.0709311904609024,43466,0.0593816472375498,12210,0.0166808519939834,26811,0.0366282000663955
Amphioctopus burryi,GCA_026873925.1_ASM2687392v1,upstream1,17831,2065,0.1158095451741349,1585,0.0888901351578711,1072,0.0601200157029891,1107,0.0620828893500084,1371,0.0768885648589535,1982,0.1111547305254893,1155,0.0647748303516348,1012,0.0567550894509562,1059,0.059390948348382,960,0.0538388200325276,608,0.0340979193539341,543,0.0304525825808984,1335,0.0748696091077337,993,0.0556895294711457,334,0.0187314228029835,650,0.0364533677303572
Amphioctopus burryi,GCA_026873925.1_ASM2687392v1,upstream2,22686,2450,0.1079961209556554,1864,0.0821652120250374,1428,0.0629463104998677,1292,0.0569514237855946,1506,0.0663845543507008,2236,0.0985629903905492,1677,0.0739222427929119,1322,0.0582738252666843,1505,0.0663404743013312,1303,0.0574363043286608,922,0.0406418055188221,882,0.0388786035440359,1567,0.0690734373622498,1327,0.0584942255135325,592,0.0260953892268359,813,0.0358370801375297
Ampullaceana balthica,GCA_944989445.1_Rbalt_genome_v1,downstream1,90585,10287,0.1135618479880775,7349,0.0811282221118286,6750,0.07451564828614,4950,0.0546448087431694,5686,0.062769774245184,8655,0.095545620135784,6710,0.074074074074074,4941,0.0545454545454545,6786,0.0749130650769995,4584,0.0506044047027653,3790,0.0418391565932549,3341,0.0368824860628139,6973,0.0769774245184081,5091,0.0562013578407021,1328,0.0146602638405917,3364,0.0371363912347518
Ampullaceana balthica,GCA_944989445.1_Rbalt_genome_v1,downstream2,181886,22659,0.124578032393917,19678,0.108188645635178,9447,0.0519391267057387,8455,0.0464851610349339,17096,0.0939929406331438,26196,0.1440242789439539,13869,0.0762510583552334,8577,0.0471559108452547,9362,0.0514718010182202,10915,0.0600101162266474,5278,0.0290181762202698,4527,0.0248892163223117,11140,0.0612471548112554,8968,0.04930560900784,1501,0.0082524218466512,4218,0.0231903499994502
Ampullaceana balthica,GCA_944989445.1_Rbalt_genome_v1,exon,1164297,122806,0.1054765236017957,88482,0.0759960731668981,90986,0.0781467271666937,67180,0.0577000541957936,59552,0.0511484612603141,91307,0.078422430015709,93746,0.0805172563357974,63615,0.0546381206857013,90603,0.0778177733001115,59744,0.0513133676372952,54267,0.0466092414564325,50593,0.0434536892219081,95101,0.0816810487358466,68646,0.058959183095035,18655,0.0160225440759531,49014,0.0420975060487143
Ampullaceana balthica,GCA_944989445.1_Rbalt_genome_v1,genome,1099317168,123312308,0.112172,103828214,0.094448,58297552,0.053031,64346704,0.058533,94206128,0.085695,123354222,0.11221,73741448,0.067079,58618637,0.053323,58565650,0.053275,64390688,0.058573,41621227,0.037861,35214623,0.032033,73700809,0.067042,58347258,0.053076,26131813,0.023771,41639887,0.037878
Ampullaceana balthica,GCA_944989445.1_Rbalt_genome_v1,intron,14504558,1743288,0.1201889778371736,1461700,0.1007752183830765,740988,0.0510865618931648,762323,0.0525574788283793,1340383,0.0924111579270461,1868421,0.1288161280061067,950981,0.0655642867573076,751732,0.0518272945649222,709973,0.0489482685373797,809382,0.0558019072349533,480104,0.0331002158080239,443504,0.0305768710773537,914645,0.0630591432017439,772017,0.0532258204627814,270894,0.0186764739745947,484223,0.0333841955059919
Ampullaceana balthica,GCA_944989445.1_Rbalt_genome_v1,upstream1,181886,24010,0.1320057618508296,19628,0.1079137481719318,9025,0.0496189921159407,9284,0.0510429609755561,18188,0.099996701230441,24620,0.1353595109024334,10971,0.0603180013854832,8910,0.0489867279504744,8655,0.0475847508879188,9315,0.0512133974027687,5153,0.0283309325621543,5251,0.0288697315901168,11082,0.0609282737538897,9130,0.0501962767887577,3203,0.0176099314955521,5461,0.0300243009357509
Ampullaceana balthica,GCA_944989445.1_Rbalt_genome_v1,upstream2,182085,22260,0.1222505972485377,17312,0.0950764752725375,10982,0.0603124914188428,9724,0.0534036301727215,14920,0.081939753411868,20873,0.1146332756679572,12230,0.0671664332591921,9319,0.0511793942389543,10898,0.0598511684103578,9679,0.0531564928467474,6761,0.0371310102424691,6140,0.0337205151440261,12194,0.0669687233984128,9391,0.0515748139605129,3575,0.0196336875635005,5827,0.0320015377433616
Anadara kagoshimensis,GCA_021292105.1_ASM2129210v1,downstream1,89496,10911,0.1219160632877447,8373,0.093557253955484,6450,0.0720702601233574,5246,0.0586171449003307,7192,0.0803611334584785,8845,0.0988312326807902,6341,0.0708523285956914,4236,0.0473317243228747,6894,0.077031375703942,4714,0.0526727451506212,3325,0.0371524984356842,2368,0.0264592830964512,6389,0.071388665415214,4364,0.0487619558416018,1218,0.0136095467953875,2630,0.0293867882363457
Anadara kagoshimensis,GCA_021292105.1_ASM2129210v1,downstream2,179896,21853,0.1214757415395561,19717,0.1096022146128874,9724,0.0540534531062391,9588,0.0532974607551029,16838,0.0935985235914083,21972,0.1221372348468003,14180,0.0788233201405256,8329,0.0462989727398052,10393,0.0577722684217547,11055,0.061452172366256,5610,0.0311846844843687,4070,0.0226241828612086,11850,0.0658713923600302,8527,0.0473996086627829,1644,0.0091386134210877,4546,0.0252701560901854
Anadara kagoshimensis,GCA_021292105.1_ASM2129210v1,exon,1146835,135590,0.1182297366229666,103094,0.089894361438219,95069,0.0828968421786918,69089,0.0602431910431753,82750,0.0721551051371819,91221,0.0795415207941857,84477,0.0736609887211325,51929,0.0452802713555132,95503,0.0832752749959671,62828,0.0547838180732189,47585,0.0414924553226924,34482,0.0300670977080399,87437,0.0762420051707525,52980,0.0461967065881316,15867,0.0138354689209868,36934,0.0322051559291441
